,words,preprocessed_words,tokenised_words,pre_tok_words,true,pred,sentence,agreement
18584,هدفنا,هدفنا,['هدفنا'],['هدفنا'],O,O,sentence#723,True
18585,العام,العام,['العام'],['العام'],O,O,sentence#723,True
18586,يجب,يجب,['يجب'],['يجب'],O,O,sentence#723,True
18587,ان,ان,['ان'],['ان'],O,O,sentence#723,True
18588,يكون,يكون,['يكون'],['يكون'],O,O,sentence#723,True
18589,تعزيز,تعزيز,['تعزيز'],['تعزيز'],O,O,sentence#723,True
18590,قدرات,قدرات,['قدرات'],['قدرات'],O,O,sentence#723,True
18591,المعارضة,المعارضة,['المعارضة'],['المعارضة'],O,O,sentence#723,True
18592,العراقية,العراقية,['العراقية'],['العراقية'],O,O,sentence#723,True
18593,يوما,يوما,['يوما'],['يوما'],O,O,sentence#723,True
18594,بعد,بعد,['بعد'],['بعد'],O,O,sentence#723,True
18595,يوم,يوم,['يوم'],['يوم'],O,O,sentence#723,True
18596,مع,مع,['مع'],['مع'],O,O,sentence#723,True
18597,تحطيمنا,تحطيمنا,"['تحطيم', '##ن', '##ا']","['تحطيم', '##ن', '##ا']",O,O,sentence#723,True
18598,بشكل,بشكل,['بشكل'],['بشكل'],O,O,sentence#723,True
18599,منظم,منظم,['منظم'],['منظم'],O,O,sentence#723,True
18600,سلطة,سلطة,['سلطة'],['سلطة'],O,O,sentence#723,True
18601,صدام,صدام,['صدام'],['صدام'],B-PERS,B-PERS,sentence#723,True
18602,شيئا,شيئا,['شيئا'],['شيئا'],O,O,sentence#723,True
18603,فشيئا,فشيئا,['فشيئا'],['فشيئا'],O,O,sentence#723,True
18604,وبعد,وبعد,['وبعد'],['وبعد'],O,O,sentence#724,True
18605,ادارة,ادارة,['ادارة'],['ادارة'],O,O,sentence#724,True
18606,بوش,بوش,['بوش'],['بوش'],B-PERS,B-PERS,sentence#724,True
18607,في,في,['في'],['في'],O,O,sentence#724,True
18608,وقت,وقت,['وقت'],['وقت'],O,O,sentence#724,True
18609,سابق,سابق,['سابق'],['سابق'],O,O,sentence#724,True
18610,من,من,['من'],['من'],O,O,sentence#724,True
18611,الشهر,الشهر,['الشهر'],['الشهر'],O,O,sentence#724,True
18612,الحالي,الحالي,['الحالي'],['الحالي'],O,O,sentence#724,True
18613,انها,انها,['انها'],['انها'],O,O,sentence#724,True
18614,تتعاون,تتعاون,['تتعاون'],['تتعاون'],O,O,sentence#724,True
18615,مع,مع,['مع'],['مع'],O,O,sentence#724,True
18616,القوة,القوة,['القوة'],['القوة'],O,O,sentence#724,True
18617,الرئيسية,الرئيسية,['الرئيسية'],['الرئيسية'],O,O,sentence#724,True
18618,للمعارضة,للمعارضة,['للمعارضة'],['للمعارضة'],O,O,sentence#724,True
18619,العراقية,العراقية,['العراقية'],['العراقية'],O,O,sentence#724,True
18620,وهي,وهي,['وهي'],['وهي'],O,O,sentence#724,True
18621,المؤتمر,المؤتمر,['المؤتمر'],['المؤتمر'],O,O,sentence#724,True
18622,الوطني,الوطني,['الوطني'],['الوطني'],O,O,sentence#724,True
18623,العراقي,العراقي,['العراقي'],['العراقي'],O,O,sentence#724,True
18624,علي,علي,['علي'],['علي'],O,O,sentence#724,True
18625,استئناف,استئناف,['استئناف'],['استئناف'],O,O,sentence#724,True
18626,تقديم,تقديم,['تقديم'],['تقديم'],O,O,sentence#724,True
18627,الاموال,الاموال,['الاموال'],['الاموال'],O,O,sentence#724,True
18628,التي,التي,['التي'],['التي'],O,O,sentence#724,True
18629,اوقفت,اوقفت,['اوقفت'],['اوقفت'],O,O,sentence#724,True
18630,بعد,بعد,['بعد'],['بعد'],O,O,sentence#724,True
18631,ان,ان,['ان'],['ان'],O,O,sentence#724,True
18632,كشفت,كشفت,['كشفت'],['كشفت'],O,O,sentence#724,True
18633,مراجعة,مراجعة,['مراجعة'],['مراجعة'],O,O,sentence#724,True
18634,حسابية,حسابية,"['حساب', '##ية']","['حساب', '##ية']",O,O,sentence#724,True
18635,اجريت,اجريت,['اجريت'],['اجريت'],O,O,sentence#724,True
18636,العام,العام,['العام'],['العام'],O,O,sentence#724,True
18637,الماضي,الماضي,['الماضي'],['الماضي'],O,O,sentence#724,True
18638,عن,عن,['عن'],['عن'],O,O,sentence#724,True
18639,مشكلات,مشكلات,['مشكلات'],['مشكلات'],O,O,sentence#724,True
18640,مالية,مالية,['مالية'],['مالية'],O,O,sentence#724,True
18641,المدينة,المدينة,['المدينة'],['المدينة'],O,O,sentence#725,True
18642,الوطني,الوطني,['الوطني'],['الوطني'],O,O,sentence#725,True
18643,العراقي,العراقي,['العراقي'],['العراقي'],O,O,sentence#725,True
18644,ائتلاف,ائتلاف,['ائتلاف'],['ائتلاف'],O,O,sentence#725,True
18645,مقره,مقره,['مقره'],['مقره'],O,O,sentence#725,True
18646,لندن,لندن,['لندن'],['لندن'],B-LOC,B-LOC,sentence#725,True
18647,اقترح,اقترح,['اقترح'],['اقترح'],O,O,sentence#725,True
18648,بعض,بعض,['بعض'],['بعض'],O,O,sentence#725,True
18649,الصقور,الصقور,['الصقور'],['الصقور'],O,O,sentence#725,True
18650,في,في,['في'],['في'],O,O,sentence#725,True
18651,ادارة,ادارة,['ادارة'],['ادارة'],O,O,sentence#725,True
18652,بوش,بوش,['بوش'],['بوش'],B-PERS,B-PERS,sentence#725,True
18653,تسليحه,تسليحه,"['تسليح', '##ه']","['تسليح', '##ه']",O,O,sentence#725,True
18654,للمساعدة,للمساعدة,['للمساعدة'],['للمساعدة'],O,O,sentence#725,True
18655,علي,علي,['علي'],['علي'],O,O,sentence#725,True
18656,الاطاحة,الاطاحة,"['الاطاح', '##ة']","['الاطاح', '##ة']",O,O,sentence#725,True
18657,بصدام,بصدام,"['بص', '##دام']","['بص', '##دام']",B-PERS,B-PERS,sentence#725,True
18658,22,22,['22'],['22'],O,O,sentence#726,True
18659,ليبرمان,ليبرمان,['ليبرمان'],['ليبرمان'],B-PERS,B-PERS,sentence#726,True
18660,من,من,['من'],['من'],O,O,sentence#726,True
18661,ان,ان,['ان'],['ان'],O,O,sentence#726,True
18662,الولايات,الولايات,['الولايات'],['الولايات'],B-LOC,B-LOC,sentence#726,True
18663,المتحدة,المتحدة,['المتحدة'],['المتحدة'],I-LOC,I-LOC,sentence#726,True
18664,اخفقت,اخفقت,"['اخفق', '##ت']","['اخفق', '##ت']",O,O,sentence#726,True
18665,حتي,حتي,['حتي'],['حتي'],O,O,sentence#726,True
18666,الان,الان,['الان'],['الان'],O,O,sentence#726,True
18667,في,في,['في'],['في'],O,O,sentence#726,True
18668,العمل,العمل,['العمل'],['العمل'],O,O,sentence#726,True
18669,بشكل,بشكل,['بشكل'],['بشكل'],O,O,sentence#726,True
18670,كاف,كاف,['كاف'],['كاف'],O,O,sentence#726,True
18671,لاسقاط,لاسقاط,['لاسقاط'],['لاسقاط'],O,O,sentence#726,True
18672,صدام,صدام,['صدام'],['صدام'],B-PERS,B-PERS,sentence#726,True
18673,الذي,الذي,['الذي'],['الذي'],O,O,sentence#726,True
18674,يحكم,يحكم,['يحكم'],['يحكم'],O,O,sentence#726,True
18675,العراق,العراق,['العراق'],['العراق'],B-LOC,B-LOC,sentence#726,True
18676,منذ,منذ,['منذ'],['منذ'],O,O,sentence#726,True
18677,عام,عام,['عام'],['عام'],O,O,sentence#726,True
18678,1997,1997,['1997'],['1997'],O,O,sentence#726,True
18679,رغم,رغم,['رغم'],['رغم'],O,O,sentence#726,True
18680,تشريع,تشريع,['تشريع'],['تشريع'],O,O,sentence#726,True
18681,صدر,صدر,['صدر'],['صدر'],O,O,sentence#726,True
18682,في,في,['في'],['في'],O,O,sentence#726,True
18683,عام,عام,['عام'],['عام'],O,O,sentence#726,True
18684,1998,1998,['1998'],['1998'],O,O,sentence#726,True
18685,يستهدف,يستهدف,['يستهدف'],['يستهدف'],O,O,sentence#726,True
18686,التخلص,التخلص,"['التخ', '##ل', '##ص']","['التخ', '##ل', '##ص']",O,O,sentence#726,True
18687,من,من,['من'],['من'],O,O,sentence#726,True
18688,الزعيم,الزعيم,['الزعيم'],['الزعيم'],O,O,sentence#726,True
18689,العراقي,العراقي,['العراقي'],['العراقي'],O,O,sentence#726,True
18690,المتفجرة,المتفجرة,['المتفجرة'],['المتفجرة'],O,O,sentence#727,True
18691,ليبرمان,ليبرمان,['ليبرمان'],['ليبرمان'],B-PERS,B-PERS,sentence#727,True
18692,مثلما,مثلما,['مثلما'],['مثلما'],O,O,sentence#727,True
18693,قلت,قلت,['قلت'],['قلت'],O,O,sentence#727,True
18694,من,من,['من'],['من'],O,O,sentence#727,True
18695,قبل,قبل,['قبل'],['قبل'],O,O,sentence#727,True
18696,اعود,اعود,"['ا', '##عود']","['ا', '##عود']",O,O,sentence#727,True
18697,واقول,واقول,['واقول'],['واقول'],O,O,sentence#727,True
18698,اليوم,اليوم,['اليوم'],['اليوم'],O,O,sentence#727,True
18699,ان,ان,['ان'],['ان'],O,O,sentence#727,True
18700,هذه,هذه,['هذه'],['هذه'],O,O,sentence#727,True
18701,الحرب,الحرب,['الحرب'],['الحرب'],O,O,sentence#727,True
18702,لن,لن,['لن'],['لن'],O,O,sentence#727,True
18703,تنتهي,تنتهي,['تنتهي'],['تنتهي'],O,O,sentence#727,True
18704,حتي,حتي,['حتي'],['حتي'],O,O,sentence#727,True
18705,يطاح,يطاح,"['ي', '##طاح']","['ي', '##طاح']",O,O,sentence#727,True
18706,بصدام,بصدام,"['بص', '##دام']","['بص', '##دام']",B-PERS,B-PERS,sentence#727,True
18707,حسين,حسين,['حسين'],['حسين'],I-PERS,I-PERS,sentence#727,True
18708,من,من,['من'],['من'],O,O,sentence#727,True
18709,السلطة,السلطة,['السلطة'],['السلطة'],O,O,sentence#727,True
18710,في,في,['في'],['في'],O,O,sentence#727,True
18711,العراق,العراق,['العراق'],['العراق'],B-LOC,B-LOC,sentence#727,True
18712,هجوم,هجوم,['هجوم'],['هجوم'],O,O,sentence#728,True
18713,قائلا,قائلا,['قائلا'],['قائلا'],O,O,sentence#728,True
18714,صدام,صدام,['صدام'],['صدام'],B-PERS,B-PERS,sentence#728,True
18715,عدو,عدو,['عدو'],['عدو'],O,O,sentence#728,True
18716,لدود,لدود,"['لدو', '##د']","['لدو', '##د']",O,O,sentence#728,True
18717,للولايات,للولايات,"['لل', '##ولايات']","['لل', '##ولايات']",B-LOC,B-LOC,sentence#728,True
18718,المتحدة,المتحدة,['المتحدة'],['المتحدة'],I-LOC,I-LOC,sentence#728,True
18719,وهو,وهو,['وهو'],['وهو'],O,O,sentence#728,True
18720,ما,ما,['ما'],['ما'],O,O,sentence#728,True
18721,زال,زال,['زال'],['زال'],O,O,sentence#728,True
18722,يسعي,يسعي,"['يسع', '##ي']","['يسع', '##ي']",O,O,sentence#728,True
18723,للانتقام,للانتقام,['للانتقام'],['للانتقام'],O,O,sentence#728,True
18724,لهزيمته,لهزيمته,"['له', '##زيم', '##ته']","['له', '##زيم', '##ته']",O,O,sentence#728,True
18725,المهينة,المهينة,"['المهين', '##ة']","['المهين', '##ة']",O,O,sentence#728,True
18726,في,في,['في'],['في'],O,O,sentence#728,True
18727,حرب,حرب,['حرب'],['حرب'],O,O,sentence#728,True
18728,الخليج,الخليج,['الخليج'],['الخليج'],B-LOC,B-LOC,sentence#728,True
18729,مجهولة,مجهولة,['مجهولة'],['مجهولة'],O,O,sentence#729,True
18730,ليبرمان,ليبرمان,['ليبرمان'],['ليبرمان'],B-PERS,B-PERS,sentence#729,True
18731,والسناتور,والسناتور,"['والسن', '##ات', '##ور']","['والسن', '##ات', '##ور']",O,O,sentence#729,True
18732,الجمهوري,الجمهوري,['الجمهوري'],['الجمهوري'],O,O,sentence#729,True
18733,جون,جون,['جون'],['جون'],B-PERS,B-PERS,sentence#729,True
18734,مكين,مكين,"['مكي', '##ن']","['مكي', '##ن']",I-PERS,I-PERS,sentence#729,True
18735,وفدا,وفدا,['وفدا'],['وفدا'],O,O,sentence#729,True
18736,للكونجرس,للكونجرس,"['لل', '##كون', '##جر', '##س']","['لل', '##كون', '##جر', '##س']",B-ORG,B-ORG,sentence#729,True
18737,من,من,['من'],['من'],O,O,sentence#729,True
18738,تسعة,تسعة,['تسعة'],['تسعة'],O,O,sentence#729,True
18739,اعضاء,اعضاء,['اعضاء'],['اعضاء'],O,O,sentence#729,True
18740,يمثل,يمثل,['يمثل'],['يمثل'],O,O,sentence#729,True
18741,الحزبين,الحزبين,['الحزبين'],['الحزبين'],O,O,sentence#729,True
18742,الديمقراطي,الديمقراطي,['الديمقراطي'],['الديمقراطي'],O,O,sentence#729,True
18743,والجمهوري,والجمهوري,"['والجمهور', '##ي']","['والجمهور', '##ي']",O,O,sentence#729,True
18744,عاد,عاد,['عاد'],['عاد'],O,O,sentence#729,True
18745,لتوه,لتوه,"['لتو', '##ه']","['لتو', '##ه']",O,O,sentence#729,True
18746,من,من,['من'],['من'],O,O,sentence#729,True
18747,جولة,جولة,['جولة'],['جولة'],O,O,sentence#729,True
18748,استمرت,استمرت,['استمرت'],['استمرت'],O,O,sentence#729,True
18749,اسبوعا,اسبوعا,"['اسبوع', '##ا']","['اسبوع', '##ا']",O,O,sentence#729,True
18750,شملت,شملت,['شملت'],['شملت'],O,O,sentence#729,True
18751,افغانستان,افغانستان,['افغانستان'],['افغانستان'],B-LOC,B-LOC,sentence#729,True
18752,والدول,والدول,['والدول'],['والدول'],O,O,sentence#729,True
18753,المجاورة,المجاورة,['المجاورة'],['المجاورة'],O,O,sentence#729,True
18754,لها,لها,['لها'],['لها'],O,O,sentence#729,True
18755,الأيدي,الأيدي,['الأيدي'],['الأيدي'],O,O,sentence#730,True
18756,لهم,لهم,['لهم'],['لهم'],O,O,sentence#730,True
18757,الاطلاع,الاطلاع,['الاطلاع'],['الاطلاع'],O,O,sentence#730,True
18758,بانفسهم,بانفسهم,"['بان', '##فسهم']","['بان', '##فسهم']",O,O,sentence#730,True
18759,علي,علي,['علي'],['علي'],O,O,sentence#730,True
18760,الحرب,الحرب,['الحرب'],['الحرب'],O,O,sentence#730,True
18761,علي,علي,['علي'],['علي'],O,O,sentence#730,True
18762,الارهاب,الارهاب,['الارهاب'],['الارهاب'],O,O,sentence#730,True
18763,التي,التي,['التي'],['التي'],O,O,sentence#730,True
18764,بدأتها,بدأتها,"['بدأت', '##ها']","['بدأت', '##ها']",O,O,sentence#730,True
18765,الولايات,الولايات,['الولايات'],['الولايات'],B-LOC,B-LOC,sentence#730,True
18766,المتحدة,المتحدة,['المتحدة'],['المتحدة'],I-LOC,I-LOC,sentence#730,True
18767,عقب,عقب,['عقب'],['عقب'],O,O,sentence#730,True
18768,هجمات,هجمات,['هجمات'],['هجمات'],O,O,sentence#730,True
18769,الحادي,الحادي,['الحادي'],['الحادي'],O,O,sentence#730,True
18770,عشر,عشر,['عشر'],['عشر'],O,O,sentence#730,True
18771,من,من,['من'],['من'],O,O,sentence#730,True
18772,سبتمبر,سبتمبر,['سبتمبر'],['سبتمبر'],O,O,sentence#730,True
18773,التي,التي,['التي'],['التي'],O,O,sentence#730,True
18774,شنت,شنت,['شنت'],['شنت'],O,O,sentence#730,True
18775,بطائرات,بطائرات,['بطائرات'],['بطائرات'],O,O,sentence#730,True
18776,ركاب,ركاب,['ركاب'],['ركاب'],O,O,sentence#730,True
18777,مخطوفة,مخطوفة,"['مخطوف', '##ة']","['مخطوف', '##ة']",O,O,sentence#730,True
18778,علي,علي,['علي'],['علي'],O,O,sentence#730,True
18779,اهداف,اهداف,['اهداف'],['اهداف'],O,O,sentence#730,True
18780,في,في,['في'],['في'],O,O,sentence#730,True
18781,نيويورك,نيويورك,['نيويورك'],['نيويورك'],B-LOC,B-LOC,sentence#730,True
18782,وواشنطن,وواشنطن,['وواشنطن'],['وواشنطن'],B-LOC,B-LOC,sentence#730,True
18783,لأشخاص,لأشخاص,['لأشخاص'],['لأشخاص'],O,O,sentence#731,True
18784,الأميركيان,الأميركيان,"['الأميركي', '##ان']","['الأميركي', '##ان']",O,O,sentence#731,True
18785,أندرو,أندرو,['أندرو'],['أندرو'],B-PERS,B-PERS,sentence#731,True
18786,فاير,فاير,['فاير'],['فاير'],I-PERS,I-PERS,sentence#731,True
18787,وكراغ,وكراغ,"['وكرا', '##غ']","['وكرا', '##غ']",B-PERS,B-PERS,sentence#731,True
18788,ميللو,ميللو,"['ميل', '##ل', '##و']","['ميل', '##ل', '##و']",I-PERS,I-PERS,sentence#731,True
18789,بجائزة,بجائزة,['بجائزة'],['بجائزة'],O,O,sentence#731,True
18790,نوبل,نوبل,['نوبل'],['نوبل'],B-MISC,B-MISC,sentence#731,True
18791,للطب,للطب,['للطب'],['للطب'],O,O,sentence#731,True
18792,لاكتشافهم,لاكتشافهم,"['لاكتشاف', '##هم']","['لاكتشاف', '##هم']",O,O,sentence#731,True
18793,آلية,آلية,['آلية'],['آلية'],O,O,sentence#731,True
18794,للسيطرة,للسيطرة,['للسيطرة'],['للسيطرة'],O,O,sentence#731,True
18795,على,على,['على'],['على'],O,O,sentence#731,True
18796,انتقال,انتقال,['انتقال'],['انتقال'],O,O,sentence#731,True
18797,المعلومات,المعلومات,['المعلومات'],['المعلومات'],O,O,sentence#731,True
18798,الجينية,الجينية,['الجينية'],['الجينية'],O,O,sentence#731,True
18799,،,،,['،'],['،'],O,O,sentence#731,True
18800,حسبما,حسبما,"['حسبم', '##ا']","['حسبم', '##ا']",O,O,sentence#731,True
18801,قالت,قالت,['قالت'],['قالت'],O,O,sentence#731,True
18802,هيئة,هيئة,['هيئة'],['هيئة'],O,O,sentence#731,True
18803,التحكيم,التحكيم,['التحكيم'],['التحكيم'],O,O,sentence#731,True
18804,لجائزة,لجائزة,"['لج', '##ائ', '##زة']","['لج', '##ائ', '##زة']",O,O,sentence#731,True
18805,نوبل,نوبل,['نوبل'],['نوبل'],B-MISC,B-MISC,sentence#731,True
18806,على,على,['على'],['على'],O,O,sentence#732,True
18807,معهد,معهد,['معهد'],['معهد'],B-ORG,B-ORG,sentence#732,True
18808,كارولينسكا,كارولينسكا,"['كارولين', '##سكا']","['كارولين', '##سكا']",I-ORG,I-ORG,sentence#732,True
18809,في,في,['في'],['في'],O,O,sentence#732,True
18810,العاصمة,العاصمة,['العاصمة'],['العاصمة'],O,O,sentence#732,True
18811,السويدية,السويدية,['السويدية'],['السويدية'],O,O,sentence#732,True
18812,ستوكهولم,ستوكهولم,['ستوكهولم'],['ستوكهولم'],B-LOC,B-LOC,sentence#732,True
18813,إن,إن,['إن'],['إن'],O,O,sentence#732,True
18814,عمل,عمل,['عمل'],['عمل'],O,O,sentence#732,True
18815,العالمين,العالمين,['العالمين'],['العالمين'],O,O,sentence#732,True
18816,"""","""","['""']","['""']",O,O,sentence#732,True
18817,يبقي,يبقي,['يبقي'],['يبقي'],O,O,sentence#732,True
18818,الجينات,الجينات,['الجينات'],['الجينات'],O,O,sentence#732,True
18819,ويبحث,ويبحث,['ويبحث'],['ويبحث'],O,O,sentence#733,True
18820,الخطوات,الخطوات,['الخطوات'],['الخطوات'],O,O,sentence#734,True
18821,السيطرة,السيطرة,['السيطرة'],['السيطرة'],O,O,sentence#734,True
18822,ويساهم,ويساهم,['ويساهم'],['ويساهم'],O,O,sentence#734,True
18823,في,في,['في'],['في'],O,O,sentence#734,True
18824,الدفاع,الدفاع,['الدفاع'],['الدفاع'],O,O,sentence#734,True
18825,ضد,ضد,['ضد'],['ضد'],O,O,sentence#734,True
18826,الالتهابات,الالتهابات,['الالتهابات'],['الالتهابات'],O,O,sentence#734,True
18827,الفيروسية,الفيروسية,"['الفيروس', '##ية']","['الفيروس', '##ية']",O,O,sentence#734,True
18828,مايو,مايو,['مايو'],['مايو'],O,O,sentence#735,True
18829,وقد,وقد,['وقد'],['وقد'],O,O,sentence#735,True
18830,تم,تم,['تم'],['تم'],O,O,sentence#735,True
18831,نشر,نشر,['نشر'],['نشر'],O,O,sentence#735,True
18832,اكتشاف,اكتشاف,['اكتشاف'],['اكتشاف'],O,O,sentence#735,True
18833,العالمين,العالمين,['العالمين'],['العالمين'],O,O,sentence#735,True
18834,عام,عام,['عام'],['عام'],O,O,sentence#735,True
18835,1998,1998,['1998'],['1998'],O,O,sentence#735,True
18836,المالكي,المالكي,['المالكي'],['المالكي'],B-PERS,O,sentence#736,False
18837,أن,أن,['أن'],['أن'],O,O,sentence#736,True
18838,العالمين,العالمين,['العالمين'],['العالمين'],O,O,sentence#736,True
18839,الأستراليين,الأستراليين,"['الأسترالي', '##ين']","['الأسترالي', '##ين']",O,O,sentence#736,True
18840,باري,باري,['باري'],['باري'],B-PERS,B-PERS,sentence#736,True
18841,مارشال,مارشال,['مارشال'],['مارشال'],I-PERS,I-PERS,sentence#736,True
18842,وروبين,وروبين,"['ورو', '##بين']","['ورو', '##بين']",B-PERS,B-PERS,sentence#736,True
18843,وارن,وارن,['وارن'],['وارن'],I-PERS,I-PERS,sentence#736,True
18844,فازا,فازا,"['فاز', '##ا']","['فاز', '##ا']",O,O,sentence#736,True
18845,بالجائزة,بالجائزة,['بالجائزة'],['بالجائزة'],O,O,sentence#736,True
18846,العام,العام,['العام'],['العام'],O,O,sentence#736,True
18847,الماضي,الماضي,['الماضي'],['الماضي'],O,O,sentence#736,True
18848,لاكتشافهما,لاكتشافهما,"['لاكتشاف', '##هما']","['لاكتشاف', '##هما']",O,O,sentence#736,True
18849,أن,أن,['أن'],['أن'],O,O,sentence#736,True
18850,الباكتيريا,الباكتيريا,"['البا', '##كتي', '##ريا']","['البا', '##كتي', '##ريا']",O,B-MISC,sentence#736,False
18851,،,،,['،'],['،'],O,O,sentence#736,True
18852,وليس,وليس,['وليس'],['وليس'],O,O,sentence#736,True
18853,الضغط,الضغط,['الضغط'],['الضغط'],O,O,sentence#736,True
18854,النفسي,النفسي,['النفسي'],['النفسي'],O,O,sentence#736,True
18855,هي,هي,['هي'],['هي'],O,O,sentence#736,True
18856,التي,التي,['التي'],['التي'],O,O,sentence#736,True
18857,تتسبب,تتسبب,['تتسبب'],['تتسبب'],O,O,sentence#736,True
18858,بالقرحة,بالقرحة,"['بالقر', '##حة']","['بالقر', '##حة']",O,O,sentence#736,True
18859,الهجمات,الهجمات,['الهجمات'],['الهجمات'],O,O,sentence#737,True
18860,ولا,ولا,['ولا'],['ولا'],O,O,sentence#737,True
18861,تشكف,تشكف,"['تش', '##ك', '##ف']","['تش', '##ك', '##ف']",O,O,sentence#737,True
18862,لجان,لجان,['لجان'],['لجان'],O,O,sentence#737,True
18863,نوبل,نوبل,['نوبل'],['نوبل'],B-MISC,B-MISC,sentence#737,True
18864,هوية,هوية,['هوية'],['هوية'],O,O,sentence#737,True
18865,المرشحين,المرشحين,['المرشحين'],['المرشحين'],O,O,sentence#737,True
18866,للفوز,للفوز,['للفوز'],['للفوز'],O,O,sentence#737,True
18867,بالجائزة,بالجائزة,['بالجائزة'],['بالجائزة'],O,O,sentence#737,True
18868,لكن,لكن,['لكن'],['لكن'],O,O,sentence#737,True
18869,ذلك,ذلك,['ذلك'],['ذلك'],O,O,sentence#737,True
18870,لا,لا,['لا'],['لا'],O,O,sentence#737,True
18871,يمنع,يمنع,['يمنع'],['يمنع'],O,O,sentence#737,True
18872,الخبراء,الخبراء,['الخبراء'],['الخبراء'],O,O,sentence#737,True
18873,من,من,['من'],['من'],O,O,sentence#737,True
18874,التكهن,التكهن,['التكهن'],['التكهن'],O,O,sentence#737,True
18875,حول,حول,['حول'],['حول'],O,O,sentence#737,True
18876,الفائزين,الفائزين,['الفائزين'],['الفائزين'],O,O,sentence#737,True
18877,المحتملين,المحتملين,['المحتملين'],['المحتملين'],O,O,sentence#737,True
18878,أكبر,أكبر,['أكبر'],['أكبر'],O,O,sentence#738,True
18879,أسس,أسس,['أسس'],['أسس'],O,O,sentence#738,True
18880,ألفريد,ألفريد,['ألفريد'],['ألفريد'],B-PERS,B-PERS,sentence#738,True
18881,نوبل,نوبل,['نوبل'],['نوبل'],B-PERS,B-MISC,sentence#738,False
18882,السويديي,السويديي,"['السويدي', '##ي']","['السويدي', '##ي']",O,O,sentence#738,True
18883,الذي,الذي,['الذي'],['الذي'],O,O,sentence#738,True
18884,اخترع,اخترع,['اخترع'],['اخترع'],O,O,sentence#738,True
18885,البارود,البارود,['البارود'],['البارود'],O,O,sentence#738,True
18886,الجائزة,الجائزة,['الجائزة'],['الجائزة'],O,O,sentence#738,True
18887,في,في,['في'],['في'],O,O,sentence#738,True
18888,وصيته,وصيته,['وصيته'],['وصيته'],O,O,sentence#738,True
18889,،,،,['،'],['،'],O,O,sentence#738,True
18890,وتشمل,وتشمل,['وتشمل'],['وتشمل'],O,O,sentence#738,True
18891,جوائز,جوائز,['جوائز'],['جوائز'],O,O,sentence#738,True
18892,في,في,['في'],['في'],O,O,sentence#738,True
18893,مجالات,مجالات,['مجالات'],['مجالات'],O,O,sentence#738,True
18894,الأدب,الأدب,['الأدب'],['الأدب'],O,O,sentence#738,True
18895,والسلام,والسلام,['والسلام'],['والسلام'],O,O,sentence#738,True
18896,والطب,والطب,['والطب'],['والطب'],O,O,sentence#738,True
18897,والفيزياء,والفيزياء,['والفيزياء'],['والفيزياء'],O,O,sentence#738,True
18898,والكيمياء,والكيمياء,['والكيمياء'],['والكيمياء'],O,O,sentence#738,True
18899,الولايات,الولايات,['الولايات'],['الولايات'],B-LOC,O,sentence#739,False
18900,جائزة,جائزة,['جائزة'],['جائزة'],O,O,sentence#739,True
18901,الاقتصاد,الاقتصاد,['الاقتصاد'],['الاقتصاد'],O,O,sentence#739,True
18902,فهي,فهي,['فهي'],['فهي'],O,O,sentence#739,True
18903,لا,لا,['لا'],['لا'],O,O,sentence#739,True
18904,تعتبر,تعتبر,['تعتبر'],['تعتبر'],O,O,sentence#739,True
18905,جائزة,جائزة,['جائزة'],['جائزة'],O,O,sentence#739,True
18906,نوبل,نوبل,['نوبل'],['نوبل'],B-MISC,B-MISC,sentence#739,True
18907,بل,بل,['بل'],['بل'],O,O,sentence#739,True
18908,أسسها,أسسها,['أسسها'],['أسسها'],O,O,sentence#739,True
18909,البنك,البنك,['البنك'],['البنك'],B-ORG,B-ORG,sentence#739,True
18910,المركزي,المركزي,['المركزي'],['المركزي'],I-ORG,I-ORG,sentence#739,True
18911,السويدي,السويدي,['السويدي'],['السويدي'],I-ORG,I-ORG,sentence#739,True
18912,عام,عام,['عام'],['عام'],O,O,sentence#739,True
18913,1968,1968,['1968'],['1968'],O,O,sentence#739,True
18914,أن,أن,['أن'],['أن'],O,O,sentence#740,True
18915,الفائزون,الفائزون,"['الفائز', '##ون']","['الفائز', '##ون']",O,O,sentence#740,True
18916,على,على,['على'],['على'],O,O,sentence#740,True
18917,جائزة,جائزة,['جائزة'],['جائزة'],O,O,sentence#740,True
18918,قيمتها,قيمتها,['قيمتها'],['قيمتها'],O,O,sentence#740,True
18919,10,10,['10'],['10'],O,O,sentence#740,True
18920,مليون,مليون,['مليون'],['مليون'],O,O,sentence#740,True
18921,كرونور,كرونور,"['كرون', '##ور']","['كرون', '##ور']",B-MISC,B-MISC,sentence#740,True
18922,أي,أي,['أي'],['أي'],O,O,sentence#740,True
18923,ما,ما,['ما'],['ما'],O,O,sentence#740,True
18924,يعادل,يعادل,['يعادل'],['يعادل'],O,O,sentence#740,True
18925,1,1,['1'],['1'],O,O,sentence#740,True
18926,مليار,مليار,['مليار'],['مليار'],O,O,sentence#741,True
18927,مليون,مليون,['مليون'],['مليون'],O,O,sentence#741,True
18928,دولار,دولار,['دولار'],['دولار'],B-MISC,B-MISC,sentence#741,True
18929,،,،,['،'],['،'],O,O,sentence#741,True
18930,بالاضافة,بالاضافة,['بالاضافة'],['بالاضافة'],O,O,sentence#741,True
18931,إلى,إلى,['إلى'],['إلى'],O,O,sentence#741,True
