,words,preprocessed_words,tokenised_words,pre_tok_words,true,pred,sentence,agreement
18991,2001,without,['▁2001'],without,O,O,sentence#743,True
18992,،,without,['▁،'],without,O,O,sentence#743,True
18993,محمد,without,['▁محمد'],without,B-PERS,B-PERS,sentence#743,True
18994,عطا,without,['▁عطا'],without,I-PERS,I-PERS,sentence#743,True
18995,وبجانبه,without,"['▁وب', 'جانب', 'ه']",without,O,O,sentence#743,True
18996,زياد,without,['▁زياد'],without,B-PERS,B-PERS,sentence#743,True
18997,الجراح,without,"['▁الج', 'راح']",without,I-PERS,I-PERS,sentence#743,True
18998,وهما,without,"['▁و', 'هما']",without,O,O,sentence#743,True
18999,يبتسمان,without,"['▁', 'يب', 'تس', 'مان']",without,O,O,sentence#743,True
19000,أثناء,without,['▁أثناء'],without,O,O,sentence#743,True
19001,قراءة,without,"['▁', 'قراء', 'ة']",without,O,O,sentence#743,True
19002,ما,without,['▁ما'],without,O,O,sentence#743,True
19003,يعتقد,without,['▁يعتقد'],without,O,O,sentence#743,True
19004,أنها,without,['▁أنها'],without,O,O,sentence#743,True
19005,وصية,without,"['▁وص', 'ية']",without,O,O,sentence#743,True
19006,قبيل,without,['▁قبيل'],without,O,O,sentence#743,True
19007,18,without,['▁18'],without,O,O,sentence#743,True
19008,شهراً,without,"['▁شهر', 'ا', 'ً']",without,O,O,sentence#743,True
19009,من,without,['▁من'],without,O,O,sentence#743,True
19010,تنفيذ,without,['▁تنفيذ'],without,O,O,sentence#743,True
19011,الهجمات,without,"['▁اله', 'جم', 'ات']",without,O,O,sentence#743,True
19012,المفاجئ,without,"['▁الم', 'فاج', 'ئ']",without,O,O,sentence#744,True
19013,صحيفة,without,['▁صحيفة'],without,O,O,sentence#744,True
19014,"""",without,"['▁""']",without,O,O,sentence#744,True
19015,الصنداي,without,"['▁الص', 'ندا', 'ي']",without,B-ORG,B-ORG,sentence#744,True
19016,تايمز,without,"['▁تا', 'ي', 'مز']",without,I-ORG,I-ORG,sentence#744,True
19017,"""",without,"['▁""']",without,O,O,sentence#744,True
19018,إن,without,['▁إن'],without,O,O,sentence#744,True
19019,الفيديو,without,['▁الفيديو'],without,O,O,sentence#744,True
19020,التقط,without,"['▁الت', 'قط']",without,O,O,sentence#744,True
19021,في,without,['▁في'],without,O,O,sentence#744,True
19022,أفغانستان,without,"['▁أف', 'غان', 'ستان']",without,B-LOC,B-LOC,sentence#744,True
19023,بغاية,without,"['▁ب', 'غا', 'ية']",without,O,O,sentence#744,True
19024,بثه,without,"['▁', 'بث', 'ه']",without,O,O,sentence#744,True
19025,عقب,without,['▁عقب'],without,O,O,sentence#744,True
19026,وفاة,without,['▁وفاة'],without,O,O,sentence#744,True
19027,المنفذين,without,"['▁الم', 'نفذ', 'ين']",without,O,O,sentence#744,True
19028,فترة,without,['▁فترة'],without,O,O,sentence#745,True
19029,الصحيفة,without,['▁الصحيفة'],without,O,O,sentence#745,True
19030,أن,without,['▁أن'],without,O,O,sentence#745,True
19031,مصادر,without,['▁مصادر'],without,O,O,sentence#745,True
19032,من,without,['▁من'],without,O,O,sentence#745,True
19033,القاعدة,without,['▁القاعدة'],without,B-ORG,O,sentence#745,False
19034,وأخرى,without,"['▁وأ', 'خرى']",without,O,O,sentence#745,True
19035,أمريكية,without,"['▁أمريكي', 'ة']",without,O,O,sentence#745,True
19036,أكدت,without,['▁أكدت'],without,O,O,sentence#745,True
19037,مصداقية,without,"['▁', 'مصداق', 'ية']",without,O,O,sentence#745,True
19038,الفيديو,without,['▁الفيديو'],without,O,O,sentence#745,True
19039,،,without,['▁،'],without,O,O,sentence#745,True
19040,دون,without,['▁دون'],without,O,O,sentence#745,True
19041,تسجيل,without,['▁تسجيل'],without,O,O,sentence#745,True
19042,صوتي,without,"['▁صوت', 'ي']",without,O,O,sentence#745,True
19043,،,without,['▁،'],without,O,O,sentence#745,True
19044,الذي,without,['▁الذي'],without,O,O,sentence#745,True
19045,تعكف,without,"['▁تع', 'ك', 'ف']",without,O,O,sentence#745,True
19046,الاستخبارات,without,"['▁الاست', 'خبار', 'ات']",without,O,O,sentence#745,True
19047,الأمريكية,without,['▁الأمريكية'],without,O,O,sentence#745,True
19048,على,without,['▁على'],without,O,O,sentence#745,True
19049,تحليله,without,"['▁', 'تحليل', 'ه']",without,O,O,sentence#745,True
19050,،,without,['▁،'],without,O,O,sentence#745,True
19051,نقلاً,without,"['▁نقل', 'ا', 'ً']",without,O,O,sentence#745,True
19052,عن,without,['▁عن'],without,O,O,sentence#745,True
19053,الأسوشتيد,without,"['▁الأس', 'و', 'شت', 'يد']",without,B-ORG,B-ORG,sentence#745,True
19054,برس,without,['▁برس'],without,I-ORG,I-ORG,sentence#745,True
19055,الأخيرة,without,['▁الأخيرة'],without,O,O,sentence#746,True
19056,يتسن,without,"['▁يت', 'سن']",without,O,O,sentence#746,True
19057,ل,without,['▁ل'],without,O,O,sentence#746,True
19058,ـ,without,['▁ـ'],without,O,O,sentence#746,True
19059,CNN,without,['▁CNN'],without,B-ORG,B-ORG,sentence#746,True
19060,التأكد,without,"['▁ال', 'تأكد']",without,O,O,sentence#746,True
19061,بصورة,without,['▁بصورة'],without,O,O,sentence#746,True
19062,مستقلة,without,"['▁مستقل', 'ة']",without,O,O,sentence#746,True
19063,أو,without,['▁أو'],without,O,O,sentence#746,True
19064,منفصلة,without,"['▁من', 'فصل', 'ة']",without,O,O,sentence#746,True
19065,من,without,['▁من'],without,O,O,sentence#746,True
19066,صحة,without,"['▁', 'صحة']",without,O,O,sentence#746,True
19067,التسجيل,without,['▁التسجيل'],without,O,O,sentence#746,True
19068,معلومات,without,['▁معلومات'],without,O,O,sentence#747,True
19069,"""",without,"['▁""']",without,O,O,sentence#747,True
19070,الصنداي,without,"['▁الص', 'ندا', 'ي']",without,B-ORG,B-ORG,sentence#747,True
19071,تايمز,without,"['▁تا', 'ي', 'مز']",without,I-ORG,I-ORG,sentence#747,True
19072,"""",without,"['▁""']",without,O,O,sentence#747,True
19073,إلى,without,['▁إلى'],without,O,O,sentence#747,True
19074,تلقي,without,['▁تلقي'],without,O,O,sentence#747,True
19075,الفيديو,without,['▁الفيديو'],without,O,O,sentence#747,True
19076,"""",without,"['▁""']",without,O,O,sentence#747,True
19077,عبر,without,['▁عبر'],without,O,O,sentence#747,True
19078,قنوات,without,"['▁', 'قنوات']",without,O,O,sentence#747,True
19079,اختبرت,without,"['▁اخت', 'برت']",without,O,O,sentence#747,True
19080,مسبقاً,without,"['▁م', 'سبق', 'ا', 'ً']",without,O,O,sentence#747,True
19081,"""",without,"['▁""']",without,O,O,sentence#747,True
19082,قائلة,without,"['▁قائل', 'ة']",without,O,O,sentence#747,True
19083,إن,without,['▁إن'],without,O,O,sentence#747,True
19084,الزمن,without,['▁الزمن'],without,O,O,sentence#747,True
19085,الذي,without,['▁الذي'],without,O,O,sentence#747,True
19086,ظهر,without,['▁ظهر'],without,O,O,sentence#747,True
19087,على,without,['▁على'],without,O,O,sentence#747,True
19088,التسجيل,without,['▁التسجيل'],without,O,O,sentence#747,True
19089,المرئي,without,"['▁المر', 'ئي']",without,O,O,sentence#747,True
19090,يشير,without,"['▁ي', 'شير']",without,O,O,sentence#747,True
19091,إلى,without,['▁إلى'],without,O,O,sentence#747,True
19092,أنه,without,['▁أنه'],without,O,O,sentence#747,True
19093,تم,without,['▁تم'],without,O,O,sentence#747,True
19094,تسجيله,without,"['▁تسجيل', 'ه']",without,O,O,sentence#747,True
19095,في,without,['▁في'],without,O,O,sentence#747,True
19096,الثامن,without,['▁الثامن'],without,O,O,sentence#747,True
19097,عشر,without,['▁عشر'],without,O,O,sentence#747,True
19098,من,without,['▁من'],without,O,O,sentence#747,True
19099,يناير,without,['▁يناير'],without,O,O,sentence#747,True
19100,/,without,['▁/'],without,O,O,sentence#747,True
19101,كانون,without,"['▁كان', 'ون']",without,O,O,sentence#747,True
19102,الثاني,without,['▁الثاني'],without,O,O,sentence#747,True
19103,عام,without,['▁عام'],without,O,O,sentence#747,True
19104,2000,without,['▁2000'],without,O,O,sentence#747,True
19105,العطلة,without,"['▁الع', 'طل', 'ة']",without,O,O,sentence#748,True
19106,الصحيفة,without,['▁الصحيفة'],without,O,O,sentence#748,True
19107,البريطانية,without,['▁البريطانية'],without,O,O,sentence#748,True
19108,عن,without,['▁عن'],without,O,O,sentence#748,True
19109,مصدر,without,['▁مصدر'],without,O,O,sentence#748,True
19110,أمريكي,without,['▁أمريكي'],without,O,O,sentence#748,True
19111,أن,without,['▁أن'],without,O,O,sentence#748,True
19112,محاولات,without,"['▁', 'محاولات']",without,O,O,sentence#748,True
19113,"""",without,"['▁""']",without,O,O,sentence#748,True
19114,قراءة,without,"['▁', 'قراء', 'ة']",without,O,O,sentence#748,True
19115,الشفاه,without,"['▁الش', 'فا', 'ه']",without,O,O,sentence#748,True
19116,"""",without,"['▁""']",without,O,O,sentence#748,True
19117,لتحديد,without,"['▁ل', 'تحد', 'يد']",without,O,O,sentence#748,True
19118,ما,without,['▁ما'],without,O,O,sentence#748,True
19119,كان,without,['▁كان'],without,O,O,sentence#748,True
19120,المنفذان,without,"['▁الم', 'نفذ', 'ان']",without,O,O,sentence#748,True
19121,يدليان,without,"['▁يدل', 'يان']",without,O,O,sentence#748,True
19122,به,without,['▁به'],without,O,O,sentence#748,True
19123,في,without,['▁في'],without,O,O,sentence#748,True
19124,الفيديو,without,['▁الفيديو'],without,O,O,sentence#748,True
19125,قد,without,['▁قد'],without,O,O,sentence#748,True
19126,فشلت,without,"['▁', 'فشل', 'ت']",without,O,O,sentence#748,True
19127,خبراء,without,"['▁خبر', 'اء']",without,O,O,sentence#749,True
19128,عطا,without,['▁عطا'],without,B-PERS,B-PERS,sentence#749,True
19129,والجراح,without,"['▁والج', 'راح']",without,B-PERS,B-PERS,sentence#749,True
19130,في,without,['▁في'],without,O,O,sentence#749,True
19131,هيئة,without,['▁هيئة'],without,O,O,sentence#749,True
19132,مختلفة,without,['▁مختلفة'],without,O,O,sentence#749,True
19133,وهما,without,"['▁و', 'هما']",without,O,O,sentence#749,True
19134,ملتحيان,without,"['▁ملت', 'حي', 'ان']",without,O,O,sentence#749,True
19135,وأصغر,without,"['▁وأ', 'صغر']",without,O,O,sentence#749,True
19136,سناً,without,"['▁سنا', 'ً']",without,O,O,sentence#749,True
19137,عن,without,['▁عن'],without,O,O,sentence#749,True
19138,الصور,without,['▁الصور'],without,O,O,sentence#749,True
19139,التي,without,['▁التي'],without,O,O,sentence#749,True
19140,تناقلتها,without,"['▁تن', 'اقل', 'تها']",without,O,O,sentence#749,True
19141,كافة,without,['▁كافة'],without,O,O,sentence#749,True
19142,وسائل,without,['▁وسائل'],without,O,O,sentence#749,True
19143,الإعلام,without,['▁الإعلام'],without,O,O,sentence#749,True
19144,لهما,without,"['▁له', 'ما']",without,O,O,sentence#749,True
19145,عقب,without,['▁عقب'],without,O,O,sentence#749,True
19146,الهجمات,without,"['▁اله', 'جم', 'ات']",without,O,O,sentence#749,True
19147,على,without,['▁على'],without,O,O,sentence#749,True
19148,نيويورك,without,"['▁نيو', 'يو', 'رك']",without,B-LOC,B-LOC,sentence#749,True
19149,وواشنطن,without,"['▁و', 'وا', 'شن', 'طن']",without,B-LOC,B-LOC,sentence#749,True
19150,إطار,without,['▁إطار'],without,O,O,sentence#750,True
19151,الفيديو,without,['▁الفيديو'],without,O,O,sentence#750,True
19152,لمدة,without,['▁لمدة'],without,O,O,sentence#750,True
19153,تزيد,without,['▁تزيد'],without,O,O,sentence#750,True
19154,عن,without,['▁عن'],without,O,O,sentence#750,True
19155,نصف,without,['▁نصف'],without,O,O,sentence#750,True
19156,الساعة,without,['▁الساعة'],without,O,O,sentence#750,True
19157,على,without,['▁على'],without,O,O,sentence#750,True
19158,عطا,without,['▁عطا'],without,B-PERS,O,sentence#750,False
19159,،,without,['▁،'],without,O,O,sentence#750,True
19160,الذي,without,['▁الذي'],without,O,O,sentence#750,True
19161,اختطف,without,"['▁اخت', 'طف']",without,O,O,sentence#750,True
19162,الطائرة,without,['▁الطائرة'],without,O,O,sentence#750,True
19163,التي,without,['▁التي'],without,O,O,sentence#750,True
19164,ارتطمت,without,"['▁ارت', 'طم', 'ت']",without,O,O,sentence#750,True
19165,ببرج,without,"['▁ببر', 'ج']",without,O,O,sentence#750,True
19166,التجارة,without,['▁التجارة'],without,O,O,sentence#750,True
19167,العالمي,without,['▁العالمي'],without,O,O,sentence#750,True
19168,والجراح,without,"['▁والج', 'راح']",without,B-PERS,O,sentence#750,False
19169,أحد,without,['▁أحد'],without,O,O,sentence#750,True
19170,خاطفي,without,"['▁خا', 'طف', 'ي']",without,O,O,sentence#750,True
19171,طائرة,without,['▁طائرة'],without,O,O,sentence#750,True
19172,"""",without,"['▁""']",without,O,O,sentence#750,True
19173,يونايتد,without,['▁يونايتد'],without,B-ORG,B-ORG,sentence#750,True
19174,إيرلاينز,without,"['▁إي', 'رل', 'اين', 'ز']",without,I-ORG,I-ORG,sentence#750,True
19175,"""",without,"['▁""']",without,O,O,sentence#750,True
19176,التي,without,['▁التي'],without,O,O,sentence#750,True
19177,تحطمت,without,"['▁تح', 'طم', 'ت']",without,O,O,sentence#750,True
19178,في,without,['▁في'],without,O,O,sentence#750,True
19179,أحد,without,['▁أحد'],without,O,O,sentence#750,True
19180,الحقول,without,"['▁الحق', 'ول']",without,O,O,sentence#750,True
19181,القريبة,without,"['▁القريب', 'ة']",without,O,O,sentence#750,True
19182,من,without,['▁من'],without,O,O,sentence#750,True
19183,شانكسفيل,without,"['▁شان', 'كس', 'فيل']",without,B-LOC,B-LOC,sentence#750,True
19184,بولاية,without,"['▁بولا', 'ية']",without,O,O,sentence#750,True
19185,بنسلفانيا,without,"['▁بن', 'سل', 'فان', 'يا']",without,B-LOC,B-LOC,sentence#750,True
19186,بالترويج,without,"['▁بال', 'ترويج']",without,O,O,sentence#751,True
19187,عطا,without,['▁عطا'],without,B-PERS,O,sentence#751,False
19188,ارتداء,without,"['▁ارت', 'داء']",without,O,O,sentence#751,True
19189,قبعة,without,"['▁ق', 'بعة']",without,O,O,sentence#751,True
19190,أمام,without,['▁أمام'],without,O,O,sentence#751,True
19191,الكاميرا,without,"['▁ال', 'كاميرا']",without,O,O,sentence#751,True
19192,ثم,without,['▁ثم'],without,O,O,sentence#751,True
19193,أزاحها,without,"['▁أ', 'ز', 'اح', 'ها']",without,O,O,sentence#751,True
19194,ليسوي,without,"['▁ليس', 'وي']",without,O,O,sentence#751,True
19195,شعره,without,"['▁شعر', 'ه']",without,O,O,sentence#751,True
19196,قبيل,without,['▁قبيل'],without,O,O,sentence#751,True
19197,أن,without,['▁أن'],without,O,O,sentence#751,True
19198,تجول,without,"['▁تج', 'ول']",without,O,O,sentence#751,True
19199,الكاميرا,without,"['▁ال', 'كاميرا']",without,O,O,sentence#751,True
19200,في,without,['▁في'],without,O,O,sentence#751,True
19201,المكان,without,['▁المكان'],without,O,O,sentence#751,True
19202,لتظهر,without,"['▁لت', 'ظهر']",without,O,O,sentence#751,True
19203,كلاشينكوف,without,"['▁كلا', 'شين', 'ك', 'وف']",without,B-MISC,B-PERS,sentence#751,False
19204,إلى,without,['▁إلى'],without,O,O,sentence#751,True
19205,جانبه,without,['▁جانبه'],without,O,O,sentence#751,True
19206,لدى,without,['▁لدى'],without,O,O,sentence#752,True
19207,عطا,without,['▁عطا'],without,B-PERS,B-PERS,sentence#752,True
19208,أكثر,without,['▁أكثر'],without,O,O,sentence#752,True
19209,صمتاً,without,"['▁', 'صمت', 'ا', 'ً']",without,O,O,sentence#752,True
19210,عن,without,['▁عن'],without,O,O,sentence#752,True
19211,الجراح,without,"['▁الج', 'راح']",without,B-PERS,O,sentence#752,False
19212,،,without,['▁،'],without,O,O,sentence#752,True
19213,اللبناني,without,['▁اللبناني'],without,O,O,sentence#752,True
19214,المولد,without,"['▁الم', 'ولد']",without,O,O,sentence#752,True
19215,،,without,['▁،'],without,O,O,sentence#752,True
19216,الذي,without,['▁الذي'],without,O,O,sentence#752,True
19217,كان,without,['▁كان'],without,O,O,sentence#752,True
19218,يضحك,without,"['▁ي', 'ضحك']",without,O,O,sentence#752,True
19219,ويبتسم,without,"['▁ويب', 'ت', 'سم']",without,O,O,sentence#752,True
19220,طوال,without,['▁طوال'],without,O,O,sentence#752,True
19221,التسجيل,without,['▁التسجيل'],without,O,O,sentence#752,True
19222,فيما,without,['▁فيما'],without,O,O,sentence#752,True
19223,كان,without,['▁كان'],without,O,O,sentence#752,True
19224,الأول,without,['▁الأول'],without,O,O,sentence#752,True
19225,يومي,without,"['▁يوم', 'ي']",without,O,O,sentence#752,True
19226,برأسه,without,"['▁بر', 'أس', 'ه']",without,O,O,sentence#752,True
19227,،,without,['▁،'],without,O,O,sentence#752,True
19228,قبيل,without,['▁قبيل'],without,O,O,sentence#752,True
19229,أن,without,['▁أن'],without,O,O,sentence#752,True
19230,يأخذ,without,"['▁ي', 'أخذ']",without,O,O,sentence#752,True
19231,النقاش,without,"['▁النق', 'اش']",without,O,O,sentence#752,True
19232,بينهما,without,['▁بينهما'],without,O,O,sentence#752,True
19233,طابعاً,without,"['▁طا', 'بع', 'ا', 'ً']",without,O,O,sentence#752,True
19234,جدياً,without,"['▁جدي', 'ا', 'ً']",without,O,O,sentence#752,True
19235,المسؤولة,without,"['▁المسؤول', 'ة']",without,O,O,sentence#753,True
19236,الاثنان,without,"['▁الا', 'ثنا', 'ن']",without,O,O,sentence#753,True
19237,وهما,without,"['▁و', 'هما']",without,O,O,sentence#753,True
19238,يجلسان,without,"['▁ي', 'جلس', 'ان']",without,O,O,sentence#753,True
19239,على,without,['▁على'],without,O,O,sentence#753,True
19240,الأرض,without,['▁الأرض'],without,O,O,sentence#753,True
19241,وينكبان,without,"['▁وي', 'نك', 'بان']",without,O,O,sentence#753,True
19242,على,without,['▁على'],without,O,O,sentence#753,True
19243,قراءة,without,"['▁', 'قراء', 'ة']",without,O,O,sentence#753,True
19244,ورقة,without,"['▁و', 'رقة']",without,O,O,sentence#753,True
19245,قالت,without,['▁قالت'],without,O,O,sentence#753,True
19246,الصحيفة,without,['▁الصحيفة'],without,O,O,sentence#753,True
19247,البريطانية,without,['▁البريطانية'],without,O,O,sentence#753,True
19248,إنها,without,['▁إنها'],without,O,O,sentence#753,True
19249,وصية,without,"['▁وص', 'ية']",without,O,O,sentence#753,True
19250,الجراح,without,"['▁الج', 'راح']",without,B-PERS,O,sentence#753,False
19251,إلى,without,['▁إلى'],without,O,O,sentence#754,True
19252,دون,without,['▁دون'],without,O,O,sentence#754,True
19253,العادة,without,"['▁ال', 'عادة']",without,O,O,sentence#754,True
19254,جالت,without,"['▁جا', 'لت']",without,O,O,sentence#754,True
19255,الكاميرا,without,"['▁ال', 'كاميرا']",without,O,O,sentence#754,True
19256,بين,without,['▁بين'],without,O,O,sentence#754,True
19257,مشاهدين,without,"['▁مشاهد', 'ين']",without,O,O,sentence#754,True
19258,لكلمة,without,"['▁ل', 'كلمة']",without,O,O,sentence#754,True
19259,لبن,without,"['▁لب', 'ن']",without,B-PERS,B-MISC,sentence#754,False
19260,لادن,without,"['▁لا', 'دن']",without,I-PERS,I-MISC,sentence#754,False
19261,على,without,['▁على'],without,O,O,sentence#754,True
19262,دون,without,['▁دون'],without,O,O,sentence#754,True
19263,العادة,without,"['▁ال', 'عادة']",without,O,O,sentence#754,True
19264,جالت,without,"['▁جا', 'لت']",without,O,O,sentence#754,True
19265,الكاميرا,without,"['▁ال', 'كاميرا']",without,O,O,sentence#754,True
19266,بين,without,['▁بين'],without,O,O,sentence#754,True
19267,مشاهدين,without,"['▁مشاهد', 'ين']",without,O,O,sentence#754,True
19268,لكلمة,without,"['▁ل', 'كلمة']",without,O,O,sentence#754,True
19269,لبن,without,"['▁لب', 'ن']",without,B-PERS,B-MISC,sentence#754,False
19270,لادن,without,"['▁لا', 'دن']",without,I-PERS,I-MISC,sentence#754,False
19271,وأثار,without,"['▁وأ', 'ثار']",without,O,O,sentence#754,True
19272,التسجيل,without,['▁التسجيل'],without,O,O,sentence#754,True
19273,المرئي,without,"['▁المر', 'ئي']",without,O,O,sentence#754,True
19274,موجة,without,"['▁موج', 'ة']",without,O,O,sentence#754,True
19275,تساؤلات,without,"['▁تس', 'اؤ', 'لات']",without,O,O,sentence#754,True
19276,بين,without,['▁بين'],without,O,O,sentence#754,True
19277,المختصين,without,"['▁الم', 'ختص', 'ين']",without,O,O,sentence#754,True
19278,في,without,['▁في'],without,O,O,sentence#754,True
19279,شؤون,without,['▁شؤون'],without,O,O,sentence#754,True
19280,تنظيم,without,['▁تنظيم'],without,B-ORG,O,sentence#754,False
19281,القاعدة,without,['▁القاعدة'],without,I-ORG,O,sentence#754,False
19282,بين,without,['▁بين'],without,O,O,sentence#755,True
19283,بول,without,['▁بول'],without,B-PERS,B-PERS,sentence#755,True
19284,بيفر,without,"['▁بي', 'فر']",without,I-PERS,I-PERS,sentence#755,True
19285,الخبير,without,"['▁الخ', 'بير']",without,O,O,sentence#755,True
19286,الدفاعي,without,"['▁الدفاع', 'ي']",without,O,O,sentence#755,True
19287,والأمن,without,"['▁والأ', 'من']",without,O,O,sentence#755,True
19288,إن,without,['▁إن'],without,O,O,sentence#755,True
19289,التسجيل,without,['▁التسجيل'],without,O,O,sentence#755,True
19290,المرئي,without,"['▁المر', 'ئي']",without,O,O,sentence#755,True
19291,وغير,without,['▁وغير'],without,O,O,sentence#755,True
19292,المسموع,without,"['▁المس', 'م', 'وع']",without,O,O,sentence#755,True
19293,مغاير,without,"['▁م', 'غا', 'ير']",without,O,O,sentence#755,True
19294,تماماً,without,"['▁تماما', 'ً']",without,O,O,sentence#755,True
19295,لما,without,['▁لما'],without,O,O,sentence#755,True
19296,عرفت,without,"['▁عرف', 'ت']",without,O,O,sentence#755,True
19297,به,without,['▁به'],without,O,O,sentence#755,True
19298,تسجيلات,without,"['▁تسجيل', 'ات']",without,O,O,sentence#755,True
19299,القاعدة,without,['▁القاعدة'],without,B-ORG,O,sentence#755,False
19300,"""",without,"['▁""']",without,O,O,sentence#755,True
19301,التي,without,['▁التي'],without,O,O,sentence#755,True
19302,تتسم,without,"['▁تت', 'سم']",without,O,O,sentence#755,True
19303,وسائلها,without,"['▁وسائل', 'ها']",without,O,O,sentence#755,True
19304,الإعلامية,without,"['▁الإعلامي', 'ة']",without,O,O,sentence#755,True
19305,بالحرفية,without,"['▁بال', 'حرف', 'ية']",without,O,O,sentence#755,True
19306,الشديدة,without,"['▁الشديد', 'ة']",without,O,O,sentence#755,True
19307,،,without,['▁،'],without,O,O,sentence#756,True
19308,وأضاف,without,['▁وأضاف'],without,O,O,sentence#756,True
19309,"""",without,"['▁""']",without,O,O,sentence#756,True
19310,التسجيل,without,['▁التسجيل'],without,O,O,sentence#756,True
19311,بالرغم,without,"['▁بال', 'رغم']",without,O,O,sentence#756,True
19312,من,without,['▁من'],without,O,O,sentence#756,True
19313,افتقاده,without,"['▁افت', 'قاد', 'ه']",without,O,O,sentence#756,True
19314,الصوت,without,['▁الصوت'],without,O,O,sentence#756,True
19315,إلا,without,['▁إلا'],without,O,O,sentence#756,True
19316,أنه,without,['▁أنه'],without,O,O,sentence#756,True
19317,قد,without,['▁قد'],without,O,O,sentence#756,True
19318,يحوي,without,"['▁', 'يح', 'وي']",without,O,O,sentence#756,True
19319,معلومات,without,['▁معلومات'],without,O,O,sentence#756,True
19320,قيمة,without,['▁قيمة'],without,O,O,sentence#756,True
19321,،,without,['▁،'],without,O,O,sentence#756,True
19322,وقد,without,['▁وقد'],without,O,O,sentence#756,True
19323,يساعد,without,['▁يساعد'],without,O,O,sentence#756,True
19324,مستقبلاً,without,"['▁مستقبل', 'ا', 'ً']",without,O,O,sentence#756,True
19325,في,without,['▁في'],without,O,O,sentence#756,True
19326,تحديد,without,['▁تحديد'],without,O,O,sentence#756,True
19327,الهويات,without,"['▁الهو', 'يات']",without,O,O,sentence#756,True
19328,زيارته,without,"['▁زيارت', 'ه']",without,O,O,sentence#757,True
19329,كما,without,['▁كما'],without,O,O,sentence#757,True
19330,لم,without,['▁لم'],without,O,O,sentence#757,True
19331,يبث,without,"['▁ي', 'بث']",without,O,O,sentence#757,True
19332,التسجيل,without,['▁التسجيل'],without,O,O,sentence#757,True
19333,في,without,['▁في'],without,O,O,sentence#757,True
19334,المواقع,without,['▁المواقع'],without,O,O,sentence#757,True
19335,الإلكترونية,without,['▁الإلكترونية'],without,O,O,sentence#757,True
19336,التي,without,['▁التي'],without,O,O,sentence#757,True
19337,يستخدمها,without,"['▁يستخدم', 'ها']",without,O,O,sentence#757,True
19338,التنظيم,without,['▁التنظيم'],without,O,O,sentence#757,True
19339,بصورة,without,['▁بصورة'],without,O,O,sentence#757,True
19340,عامة,without,['▁عامة'],without,O,O,sentence#757,True
19341,يقوم,without,['▁يقوم'],without,O,O,sentence#758,True
19342,الخبير,without,"['▁الخ', 'بير']",without,O,O,sentence#758,True
19343,بن,without,['▁بن'],without,B-PERS,B-PERS,sentence#758,True
19344,فينزك,without,"['▁في', 'نز', 'ك']",without,I-PERS,I-PERS,sentence#758,True
19345,،,without,['▁،'],without,O,O,sentence#758,True
19346,رئيس,without,['▁رئيس'],without,O,O,sentence#758,True
19347,"""",without,"['▁""']",without,O,O,sentence#758,True
19348,IntelCenter,without,"['▁Intel', 'Center']",without,B-ORG,B-ORG,sentence#758,True
19349,"""",without,"['▁""']",without,O,O,sentence#758,True
19350,التي,without,['▁التي'],without,O,O,sentence#758,True
19351,ترصد,without,"['▁ت', 'رصد']",without,O,O,sentence#758,True
19352,اتصالات,without,['▁اتصالات'],without,O,O,sentence#758,True
19353,المجموعات,without,['▁المجموعات'],without,O,O,sentence#758,True
19354,الإرهابية,without,['▁الإرهابية'],without,O,O,sentence#758,True
19355,،,without,['▁،'],without,O,O,sentence#758,True
19356,أن,without,['▁أن'],without,O,O,sentence#758,True
19357,يكون,without,['▁يكون'],without,O,O,sentence#758,True
19358,الفيديو,without,['▁الفيديو'],without,O,O,sentence#758,True
19359,مادة,without,['▁مادة'],without,O,O,sentence#758,True
19360,"""",without,"['▁""']",without,O,O,sentence#758,True
19361,فيلمية,without,"['▁فيلم', 'ية']",without,O,O,sentence#758,True
19362,خام,without,['▁خام'],without,O,O,sentence#758,True
19363,"""",without,"['▁""']",without,O,O,sentence#758,True
19364,كانت,without,['▁كانت'],without,O,O,sentence#758,True
19365,القاعدة,without,['▁القاعدة'],without,B-ORG,O,sentence#758,False
19366,تنوي,without,"['▁تنو', 'ي']",without,O,O,sentence#758,True
19367,مونتاجه,without,"['▁مون', 'تاج', 'ه']",without,O,O,sentence#758,True
19368,إلى,without,['▁إلى'],without,O,O,sentence#758,True
19369,فيديو,without,['▁فيديو'],without,O,O,sentence#758,True
19370,مماثل,without,"['▁مما', 'ث', 'ل']",without,O,O,sentence#758,True
19371,للذي,without,"['▁لل', 'ذي']",without,O,O,sentence#758,True
19372,أطلق,without,['▁أطلق'],without,O,O,sentence#758,True
19373,الشهر,without,['▁الشهر'],without,O,O,sentence#758,True
19374,الماضي,without,['▁الماضي'],without,O,O,sentence#758,True
19375,بوصية,without,"['▁ب', 'وصي', 'ة']",without,O,O,sentence#758,True
19376,وائل,without,"['▁', 'وائل']",without,B-PERS,B-PERS,sentence#758,True
19377,الشهري,without,"['▁الشهر', 'ي']",without,I-PERS,I-PERS,sentence#758,True
19378,وحمزة,without,"['▁وح', 'مز', 'ة']",without,B-PERS,B-PERS,sentence#758,True
19379,الغامدي,without,"['▁الغ', 'ام', 'دي']",without,I-PERS,I-PERS,sentence#758,True
19380,الحسن,without,['▁الحسن'],without,B-PERS,B-PERS,sentence#759,True
